行政区域,房屋名称,时间,价格(万),平均价格,房屋户型,总层数,建筑面积,户型结构,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,梯户比例,配备电梯,所在楼层
通州区,富力院士廷 3室2厅 109平米,20200526,140,12826,3室2厅,31,109,平层,板楼,南,2019,精装,混合结构,两梯四户,有,中楼层
通州区,中南君悦府 5室2厅 141平米,20200523,207,14616,5室2厅,9,141,平层,板楼,南,2018,毛坯,钢混结构,四梯两户,有,低楼层
通州区,富力院士廷 3室1厅 109平米,20200523,139,12679,3室1厅,32,109,平层,板楼,南,2017,精装,混合结构,两梯八户,有,低楼层
通州区,名人世家 4室2厅 239平米,20200523,166,6946,4室2厅,6,239,暂无数据,板楼,南,2008,精装,钢混结构,一梯两户,无,高楼层
通州区,碧桂园天玺湾 3室2厅 130平米,20200522,185,14191,3室2厅,30,130,平层,板楼,南北,2018,精装,混合结构,两梯三户,有,中楼层
通州区,假日阳光 2室2厅 61.45平米,20200522,58,9439,2室2厅,12,61.45,暂无数据,板楼,南,2014,毛坯,框架结构,两梯十六户,有,高楼层
通州区,江景花园 3室2厅 144平米,20200521,124,8612,3室2厅,17,144,暂无数据,板楼,南,2013,毛坯,混合结构,两梯两户,有,中楼层
通州区,名都豪庭 2室2厅 97.33平米,20200521,123,12638,2室2厅,21,97.33,暂无数据,板楼,南,2012,其他,钢混结构,两梯四户,有,中楼层
通州区,物资局大院 4室1厅 99平米,20200521,88,8889,4室1厅,3,99,平层,板楼,南,2015,精装,混合结构,一梯一户,无,低楼层
通州区,金和小区 2室2厅 78.64平米,20200521,65,8266,2室2厅,7,78.64,平层,板楼,南北,1998,简装,钢混结构,一梯两户,无,高楼层
通州区,兴发花苑 3室2厅 138平米,20200521,101,7319,3室2厅,7,138,暂无数据,暂无数据,南,2013,毛坯,钢混结构,二十梯两户,有,中楼层
通州区,金南小区 2室1厅 54.1平米,20200521,42,7690,2室1厅,5,54.1,平层,板楼,南北,1996,简装,混合结构,一梯四户,无,高楼层
通州区,星源名苑 4室2厅 141.6平米,20200520,156,10969,4室2厅,17,141.6,平层,板楼,南北,未知,毛坯,框架结构,两梯两户,有,低楼层
通州区,富力院士廷 3室2厅 110平米,20200520,137,12455,3室2厅,32,110,平层,板塔结合,南,2019,精装,混合结构,两梯四户,有,低楼层
通州区,南山新村 2室2厅 70.3平米,20200520,70,9887,2室2厅,5,70.3,暂无数据,板楼,南,2005,简装,钢混结构,一梯两户,无,低楼层
通州区,中南万科大都会 4室2厅 164.17平米,20200520,315,19188,4室2厅,8,164.17,平层,板楼,南北,2018,精装,钢混结构,三梯两户,有,高楼层
通州区,金和家园 3室2厅 122平米,20200520,164,13443,3室2厅,12,122,暂无数据,板楼,南,2008,精装,混合结构,三梯三户,有,低楼层
通州区,丽景湾 3室2厅 96.5平米,20200520,118,12208,3室2厅,11,96.5,平层,板楼,南,2020,毛坯,混合结构,三梯六户,有,高楼层
通州区,师范桥新村 3室2厅 74平米,20200519,54,7203,3室2厅,4,74,平层,板楼,南,2005,简装,钢混结构,一梯四户,无,中楼层
通州区,师范桥新村 2室2厅 55平米,20200519,40,7219,2室2厅,4,55,平层,板楼,南,2000,简装,钢混结构,一梯四户,无,中楼层
通州区,城中花园 2室2厅 72平米,20200519,67,9306,2室2厅,7,72,平层,板楼,南,未知,简装,砖混结构,一梯两户,无,中楼层
通州区,百家花苑 3室2厅 231平米,20200518,119,5152,3室2厅,6,231,复式,板楼,南,2008,简装,钢混结构,一梯两户,无,高楼层
通州区,物资局大院 2室2厅 45.7平米,20200518,44,9541,2室2厅,3,45.7,平层,板塔结合,南北,1994,简装,混合结构,一梯一户,暂无数据,低楼层
通州区,富都豪园 2室1厅 89平米,20200518,110,12360,2室1厅,33,89,平层,板楼,南,2016,毛坯,框架结构,一梯五户,无,高楼层
通州区,天霞苑 3室2厅 133.62平米,20200518,115,8607,3室2厅,14,133.62,平层,板楼,南,2011,毛坯,钢混结构,一梯两户,有,低楼层
通州区,鑫茂府 3室2厅 103.51平米,20200518,168,16231,3室2厅,25,103.51,暂无数据,板塔结合,南北,2019,毛坯,混合结构,两梯四户,有,中楼层
通州区,泰山公寓 4室2厅 150平米,20200518,92,6107,4室2厅,5,150,复式,板楼,东南北,2008,精装,砖混结构,一梯两户,无,高楼层
通州区,金韵华庭 2室1厅 76.54平米,20200518,102,13264,2室1厅,9,76.54,平层,板塔结合,南,2019,毛坯,混合结构,一梯两户,暂无数据,中楼层
通州区,滨河人家 4室2厅 147平米,20200518,127,8640,4室2厅,24,147,暂无数据,板楼,南,2015,毛坯,混合结构,两梯三户,有,高楼层
通州区,金霞北苑 2室2厅 98平米,20200518,108,11021,2室2厅,5,98,平层,板楼,南,2010,简装,钢混结构,一梯两户,暂无数据,中楼层
通州区,八角亭小区 2室1厅 70平米,20200518,65,9258,2室1厅,6,70,平层,板楼,南,1995,简装,钢混结构,一梯两户,暂无数据,中楼层
通州区,金和家园 2室2厅 108平米,20200512,139,12871,2室2厅,18,108,平层,板楼,南,2011,精装,钢混结构,两梯三户,有,高楼层
通州区,泰山公寓 1室1厅 55平米,20200518,56,10182,1室1厅,6,55,平层,板楼,南北,2008,精装,砖混结构,一梯两户,暂无数据,中楼层
通州区,金色城邦 3室1厅 112.36平米,20200512,157,13973,3室1厅,11,112.36,复式,板楼,南,2014,精装,钢混结构,一梯两户,暂无数据,中楼层
通州区,水榭花城 2室2厅 78.33平米,20200518,120,15320,2室2厅,14,78.33,平层,板楼,南北,2015,精装,混合结构,一梯三户,有,中楼层
通州区,花行桥新村 2室1厅 69平米,20200512,48,6957,2室1厅,5,69,平层,板塔结合,南,1992,毛坯,框架结构,一梯三户,无,高楼层
通州区,大唐金城 3室2厅 125平米,20200517,175,14000,3室2厅,18,125,暂无数据,板楼,南北,2010,精装,钢混结构,八梯三户,有,高楼层
通州区,翰林俯邸 3室2厅 130.98平米,20200512,55,4200,3室2厅,6,130.98,暂无数据,板楼,南,2008,简装,框架结构,一梯两户,无,中楼层
通州区,大唐金城 3室2厅 105.3平米,20200517,155,14720,3室2厅,16,105.3,平层,板楼,南,2012,精装,钢混结构,十八梯三户,有,高楼层
通州区,金和家园 2室1厅 88.6平米,20200512,130,14617,2室1厅,11,88.6,平层,板楼,南,2012,精装,混合结构,两梯三户,有,中楼层
通州区,卓越万科新都会 3室1厅 96.83平米,20200517,141,14521,3室1厅,11,96.83,平层,板塔结合,南,2019,精装,框架结构,一梯两户,暂无数据,中楼层
通州区,星源花苑 3室2厅 144.98平米,20200511,120,8235,3室2厅,5,144.98,暂无数据,板楼,南,2002,简装,混合结构,一梯一户,无,低楼层
通州区,翰铂府南区 3室2厅 121.36平米,20200517,154,12690,3室2厅,21,121.36,平层,板塔结合,南北,2015,毛坯,钢混结构,一梯两户,暂无数据,中楼层
通州区,富都豪园 3室2厅 112.3平米,20200511,128,11354,3室2厅,32,112.3,平层,板楼,南,2012,毛坯,混合结构,三梯六户,有,中楼层
通州区,佳乐花苑 4室2厅 170平米,20200517,140,8236,4室2厅,6,170,暂无数据,板楼,南北,2004,精装,混合结构,一梯两户,暂无数据,低楼层
通州区,虹桥北村(通州区) 2室1厅 51平米,20200516,54,10550,2室1厅,6,51,平层,板楼,南,1996,精装,框架结构,一梯两户,暂无数据,低楼层
通州区,水榭花城 3室2厅 107.8平米,20200511,149,13822,3室2厅,17,107.8,平层,塔楼,南,2014,精装,钢混结构,两梯两户,有,低楼层
通州区,江海皇都私家花园 4室2厅 146平米,20200511,178,12192,4室2厅,10,146,暂无数据,板楼,南,2007,毛坯,钢混结构,一梯两户,有,中楼层
通州区,仁和景苑 3室1厅 103.7平米,20200516,100,9644,3室1厅,18,103.7,平层,板楼,南北,2013,简装,混合结构,两梯三户,有,高楼层
通州区,富都豪园 3室2厅 121平米,20200510,152,12562,3室2厅,34,121,平层,板楼,南,2014,毛坯,混合结构,十六梯三户,有,高楼层
通州区,富都豪园 2室1厅 89.8平米,20200516,110,12250,2室1厅,34,89.8,平层,板楼,南,2015,毛坯,混合结构,两梯五户,有,低楼层
通州区,第九园 2室2厅 105平米,20200515,164,15620,2室2厅,23,105,平层,板塔结合,东南,2014,精装,混合结构,两梯四户,有,高楼层
通州区,天香苑 2室1厅 80平米,20200510,102,12648,2室1厅,11,80,平层,板楼,南,2012,毛坯,混合结构,两梯两户,有,中楼层
通州区,金色城邦 4室2厅 135.65平米,20200515,173,12754,4室2厅,18,135.65,平层,板楼,南北,2011,精装,钢混结构,一梯两户,暂无数据,中楼层
通州区,水榭花都 2室1厅 90平米,20200510,125,13845,2室1厅,18,90,平层,板楼,南,2011,精装,钢混结构,两梯三户,有,低楼层
通州区,富都豪园 2室1厅 88.07平米,20200515,103,11696,2室1厅,34,88.07,平层,板楼,南,2019,毛坯,混合结构,两梯五户,有,低楼层
通州区,翰铂府北区 3室2厅 108平米,20200510,123,11389,3室2厅,22,108,平层,板楼,南,2001,毛坯,钢混结构,两梯三户,有,低楼层
通州区,八角亭小区 3室1厅 86平米,20200510,76,8838,3室1厅,7,86,平层,板楼,南,1993,简装,钢混结构,一梯两户,无,中楼层
通州区,金桥世家 2室2厅 103.1平米,20200515,131,12668,2室2厅,11,103.1,平层,板楼,南,2007,精装,钢混结构,两梯两户,有,高楼层
通州区,金桥世家 1室1厅 60平米,20200515,68,11334,1室1厅,17,60,平层,板楼,南,2012,简装,混合结构,两梯三户,有,低楼层
通州区,世纪花苑(通州区) 4室2厅 152平米,20200510,93,6086,4室2厅,6,152,暂无数据,板楼,南,2002,精装,钢混结构,一梯两户,无,高楼层
通州区,安康小区(通州区) 3室1厅 86平米,20200510,66,7675,3室1厅,7,86,平层,板塔结合,南北,1998,简装,钢混结构,一梯两户,无,高楼层
通州区,师范桥新村 2室1厅 60.4平米,20200515,55,9106,2室1厅,4,60.4,平层,板楼,南,1986,精装,钢混结构,一梯两户,无,中楼层
通州区,天晖苑 4室2厅 152.32平米,20200515,120,7879,4室2厅,14,152.32,暂无数据,板楼,东南,2015,毛坯,钢混结构,两梯四户,有,高楼层
通州区,金霞南苑北区 4室2厅 125平米,20200510,96,7640,4室2厅,5,125,暂无数据,板楼,南,2010,毛坯,钢混结构,一梯两户,无,高楼层
通州区,八角亭小区 3室2厅 81平米,20200514,75,9260,3室2厅,7,81,暂无数据,板楼,南,1995,简装,钢混结构,一梯两户,暂无数据,中楼层
通州区,碧桂园天玺湾 2室1厅 89平米,20200510,138,15484,2室1厅,28,89,平层,板楼,南,2013,精装,混合结构,十六梯三户,有,中楼层
通州区,天地华庭 3室2厅 113.08平米,20200509,120,10612,3室2厅,5,113.08,暂无数据,暂无数据,南,2003,精装,未知结构,一梯两户,无,中楼层
通州区,学林东苑 3室2厅 136平米,20200514,120,8824,3室2厅,10,136,暂无数据,板楼,南,2013,简装,钢混结构,两梯两户,有,高楼层
通州区,城中花园 2室1厅 55.7平米,20200514,45,8079,2室1厅,4,55.7,暂无数据,板楼,南,1999,精装,砖混结构,一梯两户,无,高楼层
通州区,天地华庭 2室2厅 95.52平米,20200509,80,8376,2室2厅,5,95.52,暂无数据,暂无数据,南,2003,精装,未知结构,一梯两户,无,高楼层
通州区,富都豪园 4室2厅 168.72平米,20200509,175,10373,4室2厅,34,168.72,平层,板楼,南,2012,其他,混合结构,十梯两户,有,中楼层
通州区,大唐金城 3室1厅 133平米,20200514,165,12407,3室1厅,18,133,平层,板楼,南,2008,精装,钢混结构,两梯两户,有,低楼层
通州区,和美世家 3室2厅 99.9平米,20200514,78,7808,3室2厅,6,99.9,暂无数据,塔楼,南,2013,精装,钢混结构,一梯两户,无,中楼层
通州区,湖滨华庭 4室2厅 116.87平米,20200508,175,14974,4室2厅,33,116.87,平层,板楼,南,2015,毛坯,混合结构,两梯四户,有,高楼层
通州区,金鑫公寓 3室2厅 126平米,20200514,76,6007,3室2厅,7,126,暂无数据,板楼,南北,2001,简装,钢混结构,一梯两户,无,高楼层
通州区,上悦城 3室2厅 116平米,20200508,155,13290,3室2厅,18,116,平层,板塔结合,南,2021,精装,混合结构,两梯两户,有,高楼层
通州区,南通别业 5室3厅 422.37平米,20200513,869,20575,5室3厅,3,422.37,复式,板塔结合,南,2016,毛坯,混合结构,一梯两户,无,低楼层
通州区,花行桥新村 2室1厅 67.71平米,20200508,66,9718,2室1厅,4,67.71,平层,板塔结合,南,未知,简装,框架结构,一梯五户,无,中楼层
通州区,民生.河东嘉园 3室2厅 138平米,20200513,148,10725,3室2厅,5,138,暂无数据,板楼,南,2008,毛坯,钢混结构,一梯一户,暂无数据,低楼层
通州区,银河家园 3室2厅 115平米,20200508,117,10157,3室2厅,5,115,暂无数据,板楼,南,2020,毛坯,混合结构,一梯两户,无,中楼层
通州区,银河家园 3室2厅 110平米,20200513,113,10273,3室2厅,5,110,平层,板楼,南,2018,毛坯,混合结构,两梯两户,有,中楼层
通州区,八角亭小区 2室1厅 69.72平米,20200508,60,8606,2室1厅,6,69.72,平层,板楼,南,1996,其他,钢混结构,一梯一户,暂无数据,高楼层
通州区,金和家园 6室3厅 235平米,20200513,130,5532,6室3厅,6,235,暂无数据,板楼,南北,2012,毛坯,钢混结构,一梯两户,无,高楼层
通州区,安康小区(通州区) 3室1厅 86平米,20200508,56,6512,3室1厅,7,86,平层,板塔结合,南,1995,简装,钢混结构,一梯两户,无,高楼层
通州区,天虹苑 2室1厅 76平米,20200507,93,12237,2室1厅,9,76,暂无数据,板楼,南,2015,简装,钢混结构,四梯两户,有,中楼层
通州区,天香苑 3室2厅 166平米,20200512,138,8314,3室2厅,17,166,复式,板楼,南北,2018,毛坯,钢混结构,一梯两户,有,高楼层
通州区,果园南苑 2室1厅 72平米,20200512,89,12334,2室1厅,5,72,平层,板楼,南,2013,毛坯,钢混结构,一梯两户,无,低楼层
通州区,师范桥新村 2室1厅 61.88平米,20200507,60,9664,2室1厅,6,61.88,平层,板楼,南,1989,简装,钢混结构,一梯三户,无,低楼层
通州区,中南君悦府 4室2厅 129平米,20200507,191,14768,4室2厅,8,129,平层,板楼,南,2017,毛坯,钢混结构,两梯六户,有,中楼层
通州区,大唐金城 3室2厅 126.52平米,20200512,153,12078,3室2厅,16,126.52,平层,板楼,南,2010,精装,钢混结构,十二梯三户,有,低楼层
通州区,翠湖景苑 5室3厅 389平米,20200502,435,11178,5室3厅,3,389,暂无数据,板楼,南,2014,毛坯,钢混结构,一梯两户,无,低楼层
通州区,金和家园 3室2厅 118平米,20200507,176,14846,3室2厅,18,118,平层,板楼,南,2010,精装,钢混结构,两梯两户,有,低楼层
通州区,瀚学苑西区 3室2厅 114平米,20200502,103,9036,3室2厅,6,114,暂无数据,板楼,南,2008,精装,钢混结构,一梯两户,无,高楼层
通州区,罗福宫 5室2厅 298平米,20200507,458,15370,5室2厅,6,298,暂无数据,板楼,南北,未知,毛坯,混合结构,一梯八户,暂无数据,低楼层
通州区,湖滨华庭 2室2厅 91.09平米,20200507,143,15677,2室2厅,32,91.09,暂无数据,板楼,南,2017,毛坯,钢混结构,一梯四户,有,高楼层
通州区,香安雅苑 5室4厅 174平米,20200502,75,4311,5室4厅,5,174,暂无数据,塔楼,南北,2014,毛坯,混合结构,一梯两户,无,高楼层
通州区,师范桥新村 2室1厅 80.56平米,20200502,80,9931,2室1厅,6,80.56,暂无数据,板楼,南,1992,简装,钢混结构,一梯两户,无,中楼层
通州区,新园小区印刷厂 2室1厅 70.4平米,20200506,43,6108,2室1厅,6,70.4,平层,板楼,南,1994,简装,砖混结构,一梯三户,暂无数据,高楼层
通州区,师范桥新村 3室1厅 74平米,20200502,77,10325,3室1厅,6,74,平层,板楼,南,1991,精装,钢混结构,一梯两户,无,中楼层
通州区,富都豪园 3室2厅 119平米,20200506,129,10841,3室2厅,34,119,平层,板楼,南,2018,毛坯,混合结构,两梯五户,有,低楼层
通州区,安康小区(通州区) 3室2厅 130平米,20200501,109,8370,3室2厅,7,130,平层,板塔结合,南,1990,精装,钢混结构,一梯两户,无,高楼层
通州区,银河家园 2室2厅 74平米,20200506,88,11892,2室2厅,5,74,暂无数据,板楼,南,2019,毛坯,混合结构,一梯两户,无,中楼层
通州区,御景湾 3室2厅 138平米,20200501,140,10145,3室2厅,24,138,暂无数据,板楼,南,2014,毛坯,钢混结构,两梯三户,有,高楼层
通州区,江海皇都私家花园 3室2厅 146平米,20200505,189,12946,3室2厅,14,146,平层,板楼,南,2005,毛坯,混合结构,一梯两户,暂无数据,高楼层
通州区,水榭花都 2室2厅 92.75平米,20200505,122,13154,2室2厅,5,92.75,暂无数据,板楼,南,2011,精装,混合结构,一梯两户,有,低楼层
通州区,金鑫公寓 3室2厅 150平米,20200501,98,6507,3室2厅,6,150,暂无数据,板楼,南,2003,精装,钢混结构,一梯一户,无,高楼层
通州区,水岸花都 3室2厅 116平米,20200501,150,12911,3室2厅,9,116,暂无数据,板楼,南,2017,精装,混合结构,两梯两户,有,中楼层
通州区,八角亭小区 2室2厅 86.65平米,20200505,78,8956,2室2厅,5,86.65,平层,板楼,南,1993,简装,钢混结构,一梯两户,无,中楼层
通州区,中梁望府 4室2厅 141平米,20200505,200,14185,4室2厅,11,141,平层,板楼,南,2019,精装,混合结构,两梯两户,有,低楼层
通州区,第九园 2室2厅 104平米,20200501,152,14616,2室2厅,23,104,暂无数据,板塔结合,南北,2013,毛坯,钢混结构,两梯四户,有,高楼层
通州区,百家花苑 3室1厅 236平米,20200501,119,5026,3室1厅,6,236,暂无数据,板楼,南,2008,精装,钢混结构,一梯两户,无,高楼层
通州区,金韵华庭 2室1厅 81.5平米,20200505,100,12270,2室1厅,9,81.5,平层,板塔结合,南,2019,毛坯,混合结构,一梯两户,无,低楼层
通州区,天熹苑 2室1厅 77平米,20200505,87,11273,2室1厅,14,77,平层,板楼,南,2016,精装,钢混结构,两梯四户,有,中楼层
通州区,银河家园 3室2厅 110平米,20200501,115,10410,3室2厅,5,110,暂无数据,板楼,南,2018,毛坯,混合结构,三梯两户,有,中楼层
